cruise;day;st;Longitude;Latitude;presion;depth;temp;sal;fluo;turb;par;oxig;PARsurf
ENVI;2;31;9.0395;42;-112;111.09;11.7724;35.6555;-0.0406;3.5365;1.00E-12;2.0666;1232.9
ENVI;2;31;9.0395;42;-113;112.082;11.7728;35.6552;-0.0485;3.5809;1.00E-12;2.0665;1268.4
ENVI;2;31;9.0395;42;-114;113.073;11.7728;35.6552;-0.0427;3.329;1.00E-12;2.0663;1292.6
ENVI;2;31;9.0395;42;-115;114.065;11.7729;35.6553;-0.038;3.6558;1.00E-12;2.0666;1279.9
ENVI;2;31;9.0395;42;-116;115.056;11.7743;35.6552;-0.0385;4.0931;1.00E-12;2.0664;1259.1
ENVI;2;31;9.0395;42;-117;116.048;11.7747;35.6553;-0.0111;4.5018;1.00E-12;2.066;1259.5
ENVI;2;31;9.0395;42;-118;117.04;11.7751;35.6551;-0.0315;4.485;1.00E-12;2.0653;1272.2
ENVI;2;31;9.0395;42;-119;118.031;11.7759;35.6551;-0.0257;4.7844;1.00E-12;2.0653;1286.8
ENVI;2;31;9.0395;42;-120;119.023;11.7778;35.6549;-0.0187;4.8953;1.00E-12;2.065;1283.9
ENVI;2;32;9.1246;42;-4;3.969;13.0359;35.0847;1.6854;0.7799;235.31;2.356;1717.8
ENVI;2;32;9.1246;42;-5;4.961;13.0539;35.2624;1.9101;0.7962;171.12;2.4695;1709.3
ENVI;2;32;9.1246;42;-6;5.953;13.0581;35.2511;2.0796;0.9649;153.12;2.4573;1716.1
ENVI;2;32;9.1246;42;-7;6.945;13.0599;35.2538;2.3835;0.9602;110.9;2.4567;1720.8
ENVI;2;32;9.1246;42;-8;7.937;13.0662;35.2603;2.7955;0.8631;79.689;2.4561;1724.6
ENVI;2;32;9.1246;42;-9;8.929;13.0849;35.2773;2.8379;0.8948;71.221;2.4555;1718.8
ENVI;2;32;9.1246;42;-10;9.921;13.1022;35.2906;2.8374;0.9182;61.362;2.4551;1722.4
ENVI;2;32;9.1246;42;-11;10.913;13.1429;35.3171;2.8144;0.852;43.161;2.4538;1727.1
ENVI;2;32;9.1246;42;-12;11.905;13.2276;35.3775;2.6481;0.8564;37.186;2.453;1717.9
ENVI;2;32;9.1246;42;-13;12.897;13.4237;35.5096;2.256;0.765;30.424;2.4547;1718.6
ENVI;2;32;9.1246;42;-14;13.889;13.4609;35.5493;2.0509;0.7418;25.866;2.4518;1710
ENVI;2;32;9.1246;42;-15;14.882;13.4863;35.5791;1.8249;0.707;23.4;2.4454;1714.7
ENVI;2;32;9.1246;42;-16;15.874;13.498;35.5943;1.6997;0.6503;22.128;2.4359;1718.2
ENVI;2;32;9.1246;42;-17;16.866;13.5056;35.6037;1.5947;0.6449;21.116;2.4287;1713.5
ENVI;2;32;9.1246;42;-18;17.858;13.5118;35.6113;1.4535;0.5843;19.235;2.4216;1733
ENVI;2;32;9.1246;42;-19;18.85;13.5193;35.6201;1.4224;0.5379;15.956;2.4158;1715.8
ENVI;2;32;9.1246;42;-20;19.842;13.5246;35.6254;1.3835;0.6027;12.944;2.4148;1697.9
ENVI;2;32;9.1246;42;-21;20.834;13.5282;35.6291;1.3244;0.6349;11.679;2.4133;1701.2
ENVI;2;32;9.1246;42;-22;21.826;13.5311;35.6316;1.2657;0.6369;11.593;2.4115;1717.1
ENVI;2;32;9.1246;42;-23;22.818;13.5334;35.6335;1.1924;0.59;12.299;2.4083;1720.9
ENVI;2;32;9.1246;42;-24;23.81;13.5349;35.6345;1.1755;0.6045;11.334;2.4067;1710.7
ENVI;2;32;9.1246;42;-25;24.802;13.5358;35.635;1.1355;0.6042;10.14;2.4052;1718.6
ENVI;2;32;9.1246;42;-26;25.794;13.5383;35.637;1.1025;0.5157;9.599;2.4027;1733.9
ENVI;2;32;9.1246;42;-27;26.786;13.5409;35.6388;1.0616;0.5646;7.7597;2.4001;1722.3
ENVI;2;32;9.1246;42;-28;27.778;13.5431;35.6403;1.0736;0.5958;6.8155;2.3997;1708
ENVI;2;32;9.1246;42;-29;28.77;13.5442;35.641;1.0465;0.5928;6.2471;2.3994;1705.4
ENVI;2;32;9.1246;42;-30;29.762;13.5447;35.6411;1.0341;0.5907;5.9417;2.3986;1706.6
ENVI;2;32;9.1246;42;-31;30.754;13.5457;35.6418;1.0218;0.6168;5.7339;2.3975;1709.5
ENVI;2;32;9.1246;42;-32;31.746;13.5467;35.6431;1.0106;0.6246;5.5051;2.3976;1713.9
ENVI;2;32;9.1246;42;-33;32.738;13.5465;35.6434;0.986;0.5607;5.6918;2.3959;1730.1
ENVI;2;32;9.1246;42;-34;33.73;13.5485;35.6451;0.9306;0.5575;4.7044;2.3945;1718.5
ENVI;2;32;9.1246;42;-35;34.722;13.551;35.6463;0.8882;0.5383;3.9749;2.3934;1728.8
ENVI;2;32;9.1246;42;-36;35.714;13.5522;35.6477;0.8802;0.5773;3.6758;2.3923;1713.4
ENVI;2;32;9.1246;42;-37;36.706;13.5539;35.6494;0.8936;0.5871;3.441;2.3909;1706
ENVI;2;32;9.1246;42;-38;37.698;13.5551;35.6507;0.9116;0.6032;3.242;2.3905;1715.2
ENVI;2;32;9.1246;42;-39;38.69;13.5556;35.6514;0.8771;0.6036;3.0517;2.3896;1720.5
ENVI;2;32;9.1246;42;-40;39.682;13.5592;35.6544;0.8436;0.5995;2.9114;2.3881;1721.6
ENVI;2;32;9.1246;42;-41;40.674;13.5611;35.6558;0.8253;0.5946;2.8478;2.3867;1725.9
ENVI;2;32;9.1246;42;-42;41.666;13.5627;35.6571;0.79;0.4903;2.5089;2.3856;1730.3
ENVI;2;32;9.1246;42;-43;42.658;13.5725;35.6633;0.7238;0.5588;2.0654;2.3833;1723.8
ENVI;2;32;9.1246;42;-44;43.65;13.577;35.666;0.6909;0.5816;1.8855;2.3818;1713.1
ENVI;2;32;9.1246;42;-45;44.642;13.5796;35.6682;0.6614;0.617;1.7308;2.3806;1715.4
ENVI;2;32;9.1246;42;-46;45.633;13.5834;35.6717;0.6421;0.6647;1.6231;2.3792;1715.7
ENVI;2;32;9.1246;42;-47;46.626;13.5885;35.6776;0.6017;0.5976;1.5386;2.3777;1714.2
ENVI;2;32;9.1246;42;-48;47.617;13.5921;35.6824;0.5204;0.6346;1.4879;2.376;1713.5
ENVI;2;32;9.1246;42;-49;48.609;13.5919;35.684;0.4653;0.5348;1.4827;2.3677;1736.4
ENVI;2;32;9.1246;42;-50;49.601;13.5941;35.6901;0.4159;0.6108;1.1898;2.3643;1718
ENVI;2;32;9.1246;42;-51;50.593;13.5933;35.6925;0.3957;0.6314;1.0782;2.3625;1708.9
ENVI;2;32;9.1246;42;-52;51.585;13.5902;35.6964;0.3857;0.6258;1.001;2.3604;1708.3
ENVI;2;32;9.1246;42;-53;52.577;13.5817;35.7006;0.3551;0.6409;0.95274;2.3581;1716.6
ENVI;2;32;9.1246;42;-54;53.569;13.5776;35.702;0.2944;0.6009;0.94778;2.3467;1740.3
ENVI;2;32;9.1246;42;-55;54.56;13.5753;35.7032;0.2776;0.6795;0.80087;2.3418;1704.8
ENVI;2;32;9.1246;42;-56;55.553;13.5729;35.7035;0.2724;0.7272;0.7255;2.3406;1702.8
ENVI;2;32;9.1246;42;-57;56.544;13.5693;35.7037;0.2739;0.7279;0.65976;2.3393;1705.7
ENVI;2;32;9.1246;42;-58;57.536;13.5676;35.7038;0.257;0.8037;0.62483;2.3378;1714.1
ENVI;2;32;9.1246;42;-59;58.528;13.5606;35.7032;0.2767;0.6788;0.63126;2.3347;1739.3
ENVI;2;32;9.1246;42;-60;59.52;13.5104;35.7029;0.2976;0.7382;0.42421;2.3333;1702.2
ENVI;2;32;9.1246;42;-61;60.512;13.4972;35.7025;0.3072;0.7003;0.38793;2.332;1710.6
ENVI;2;32;9.1246;42;-62;61.504;13.4933;35.7026;0.2382;0.6192;0.36447;2.3316;1721.3
ENVI;2;32;9.1246;42;-63;62.496;13.4909;35.7021;0.2352;0.6134;0.40598;2.331;1732.4
ENVI;2;32;9.1246;42;-64;63.487;13.4888;35.7018;0.2602;0.5982;0.43572;2.3318;1728.4
ENVI;2;32;9.1246;42;-65;64.479;13.4864;35.7022;0.2471;0.5811;0.39168;2.3319;1732.4
ENVI;2;32;9.1246;42;-66;65.471;13.4847;35.7027;0.2353;0.5998;0.34904;2.331;1727.4
ENVI;2;32;9.1246;42;-67;66.463;13.4823;35.7029;0.2384;0.5841;0.31988;2.3284;1735.1
ENVI;2;32;9.1246;42;-68;67.455;13.4771;35.7029;0.2426;0.5968;0.27623;2.3256;1734.9
ENVI;2;32;9.1246;42;-69;68.446;13.4765;35.7029;0.2382;0.6366;0.24355;2.3246;1726.1
ENVI;2;32;9.1246;42;-70;69.438;13.4734;35.7027;0.2352;0.6925;0.21721;2.3239;1721.1
ENVI;2;32;9.1246;42;-71;70.43;13.4649;35.7034;0.2469;0.6653;0.20194;2.3235;1716.5
ENVI;2;32;9.1246;42;-72;71.422;13.4592;35.7041;0.2252;0.7057;0.18911;2.3226;1714.4
ENVI;2;32;9.1246;42;-73;72.414;13.4562;35.7036;0.2216;0.7234;0.18016;2.3219;1717.9
ENVI;2;32;9.1246;42;-74;73.405;13.4496;35.7029;0.2482;0.7007;0.17126;2.3211;1725.5
ENVI;2;32;9.1246;42;-75;74.397;13.4472;35.7025;0.2509;0.5965;0.16417;2.3197;1739.1
ENVI;2;32;9.1246;42;-76;75.389;13.4289;35.7028;0.232;0.5848;0.13078;2.319;1725.6
ENVI;2;32;9.1246;42;-77;76.381;13.3945;35.7039;0.2221;0.6582;0.10918;2.3174;1723.6
ENVI;2;32;9.1246;42;-78;77.373;13.3655;35.7044;0.231;0.7061;0.095093;2.3151;1726.7
ENVI;2;32;9.1246;42;-79;78.364;13.3436;35.7049;0.2021;0.7243;0.086071;2.3115;1735
ENVI;2;32;9.1246;42;-80;79.356;13.3183;35.7038;0.1906;0.7479;0.079499;2.3066;1738.8
ENVI;2;32;9.1246;42;-81;80.348;13.3075;35.7025;0.2127;0.7171;0.072366;2.3024;1727.4
ENVI;2;32;9.1246;42;-82;81.34;13.2895;35.7014;0.1909;0.6913;0.064919;2.3003;1713.5
ENVI;2;32;9.1246;42;-83;82.331;13.2752;35.7015;0.1806;0.7029;0.055369;2.2989;1706.9
ENVI;2;32;9.1246;42;-84;83.323;13.2587;35.701;0.2014;0.7333;0.051171;2.2979;1709.4
ENVI;2;32;9.1246;42;-85;84.315;13.1898;35.7002;0.1938;0.7422;0.044982;2.2971;1721.4
ENVI;2;32;9.1246;42;-86;85.307;13.1377;35.7025;0.1312;0.6604;0.042017;2.2817;1744.6
ENVI;2;32;9.1246;42;-87;86.298;12.9389;35.7019;0.0877;0.8753;0.026687;2.277;1722.3
ENVI;2;32;9.1246;42;-88;87.29;12.8021;35.7077;0.0788;0.8631;0.018181;2.2709;1723.6
ENVI;2;32;9.1246;42;-89;88.281;12.7553;35.7076;0.0674;0.9295;0.010195;2.2606;1730.2
ENVI;2;32;9.1246;42;-90;89.273;12.7155;35.7066;0.0338;1.0024;0.0074911;2.2445;1741.4
ENVI;2;32;9.1246;42;-91;90.265;12.6761;35.7061;0.0281;1.0141;0.0043786;2.2214;1739.8
ENVI;2;32;9.1246;42;-92;91.257;12.6473;35.7057;0.0079;0.9664;0.001775;2.2048;1720.1
ENVI;2;32;9.1246;42;-93;92.249;12.621;35.7058;0.0029;0.9914;0.00081479;2.1957;1713.6
ENVI;2;32;9.1246;42;-94;93.24;12.5922;35.7058;-0.0154;1.1042;0.000018117;2.1887;1719.8
ENVI;2;32;9.1246;42;-95;94.232;12.5738;35.7057;-0.0216;1.086;1.00E-12;2.181;1733.5
ENVI;2;32;9.1246;42;-96;95.224;12.5641;35.7046;-0.0261;0.9731;1.00E-12;2.1648;1744.4
ENVI;2;32;9.1246;42;-97;96.215;12.5616;35.7033;-0.0218;0.9485;1.00E-12;2.1566;1735.6
ENVI;2;32;9.1246;42;-98;97.207;12.5561;35.7026;-0.0183;0.9339;1.00E-12;2.1524;1742.2
ENVI;2;32;9.1246;42;-99;98.199;12.5512;35.702;-0.0331;0.9633;1.00E-12;2.15;1735.2
ENVI;2;32;9.1246;42;-100;99.19;12.5361;35.7004;-0.0436;1.0233;1.00E-12;2.1487;1733.9
ENVI;2;32;9.1246;42;-101;100.182;12.4884;35.7002;-0.022;1.1137;1.00E-12;2.1473;1734.5
ENVI;2;32;9.1246;42;-102;101.174;12.4729;35.6997;-0.0227;1.1594;1.00E-12;2.1459;1731.1
ENVI;2;32;9.1246;42;-103;102.165;12.4649;35.6993;-0.0206;1.0931;1.00E-12;2.1441;1722.6
ENVI;2;32;9.1246;42;-104;103.157;12.4628;35.6995;-0.0207;1.133;1.00E-12;2.142;1717.4
ENVI;2;32;9.1246;42;-105;104.149;12.4607;35.6993;-0.0406;1.1482;1.00E-12;2.1402;1718.6
ENVI;2;32;9.1246;42;-106;105.14;12.4572;35.6991;-0.0401;1.2103;1.00E-12;2.1383;1726.7
ENVI;2;32;9.1246;42;-107;106.132;12.4538;35.6989;-0.0308;1.1534;1.00E-12;2.1356;1742.1
ENVI;2;32;9.1246;42;-108;107.124;12.4611;35.6977;-0.0285;0.8763;1.00E-12;2.1315;1758.1
ENVI;2;32;9.1246;42;-109;108.115;12.4449;35.6987;-0.0444;1.0458;1.00E-12;2.1331;1720.3
ENVI;2;32;9.1246;42;-110;109.107;12.4436;35.6985;-0.0369;1.1556;1.00E-12;2.1327;1716.4
ENVI;2;32;9.1246;42;-111;110.098;12.4345;35.6984;-0.0322;1.2045;1.00E-12;2.1316;1719
ENVI;2;32;9.1246;42;-112;111.09;12.411;35.6981;-0.0457;1.2296;1.00E-12;2.13;1725.6
ENVI;2;32;9.1246;42;-113;112.082;12.3776;35.6977;-0.0533;1.2132;1.00E-12;2.1283;1736
ENVI;2;32;9.1246;42;-114;113.073;12.2264;35.6881;-0.0544;1.2005;1.00E-12;2.1262;1742.8
ENVI;2;32;9.1246;42;-115;114.065;12.0285;35.6794;-0.0444;1.1803;1.00E-12;2.1229;1746.3
ENVI;2;32;9.1246;42;-116;115.056;11.9536;35.6739;-0.0584;1.084;1.00E-12;2.1172;1746.4
ENVI;2;32;9.1246;42;-117;116.048;11.9025;35.6681;-0.0764;0.8756;1.00E-12;2.1074;1745.6
ENVI;2;32;9.1246;42;-118;117.04;11.8883;35.6637;-0.0792;0.9002;1.00E-12;2.0966;1744.4
ENVI;2;32;9.1246;42;-119;118.031;11.885;35.6618;-0.0835;1.0082;1.00E-12;2.0914;1744.6
ENVI;2;32;9.1246;42;-120;119.023;11.8747;35.66;-0.076;1.0781;1.00E-12;2.0872;1738.1
ENVI;2;32;9.1246;42;-121;120.014;11.8717;35.6587;-0.0784;1.0572;1.00E-12;2.0841;1743
ENVI;2;32;9.1246;42;-122;121.006;11.8705;35.6579;-0.084;1.1702;1.00E-12;2.0837;1726.8
ENVI;2;32;9.1246;42;-123;121.997;11.8713;35.6571;-0.0758;1.4814;1.00E-12;2.0826;1747.1
ENVI;2;32;9.1246;42;-124;122.989;11.8704;35.6569;-0.0792;1.3348;1.00E-12;2.0824;1755.5
ENVI;2;32;9.1246;42;-125;123.98;11.8706;35.657;-0.0675;1.5;1.00E-12;2.0828;1746.3
ENVI;2;32;9.1246;42;-126;124.972;11.8708;35.6569;-0.0742;1.4584;1.00E-12;2.0829;1733.9
ENVI;2;32;9.1246;42;-127;125.964;11.8707;35.6569;-0.0777;1.6561;1.00E-12;2.0819;1727.2
ENVI;2;32;9.1246;42;-128;126.955;11.8709;35.6569;-0.0744;1.754;1.00E-12;2.0809;1728
ENVI;2;32;9.1246;42;-129;127.947;11.871;35.6568;-0.0746;1.6795;1.00E-12;2.0802;1735.9
ENVI;2;32;9.1246;42;-130;128.938;11.8712;35.6567;-0.074;1.6192;1.00E-12;2.0795;1752.4
ENVI;2;32;9.1246;42;-131;129.929;11.8723;35.6563;-0.0688;1.4725;1.00E-12;2.0792;1759.2
ENVI;2;32;9.1246;42;-132;130.921;11.8718;35.6564;-0.0734;1.5779;1.00E-12;2.0801;1750
ENVI;2;32;9.1246;42;-133;131.913;11.8719;35.6565;-0.0545;1.6683;1.00E-12;2.0801;1751
ENVI;2;32;9.1246;42;-134;132.904;11.8718;35.6564;-0.0607;1.6909;1.00E-12;2.0797;1751.6
ENVI;2;32;9.1246;42;-135;133.896;11.8718;35.6563;-0.0698;1.6033;1.00E-12;2.0787;1749.6
ENVI;2;32;9.1246;42;-136;134.887;11.8729;35.656;-0.052;1.5222;1.00E-12;2.0792;1748.6
ENVI;2;4;9.207;42;-4;3.969;13.5744;35.5857;1.0029;0.4089;204.18;2.3535;784.58
ENVI;2;4;9.207;42;-5;4.961;13.579;35.5992;1.0846;0.5301;147.87;2.4437;726.12
ENVI;2;4;9.207;42;-6;5.953;13.5766;35.5964;1.161;0.5014;125.98;2.4186;698.65
ENVI;2;4;9.207;42;-7;6.945;13.5779;35.5965;1.1731;0.5565;114.25;2.4176;712.01
ENVI;2;4;9.207;42;-8;7.937;13.5769;35.5963;1.1905;0.5534;100.79;2.4168;730.77
ENVI;2;4;9.207;42;-9;8.929;13.5736;35.596;1.2914;0.481;83.124;2.4171;714.03
ENVI;2;4;9.207;42;-10;9.921;13.5731;35.596;1.3344;0.5709;72.071;2.4157;694.03
ENVI;2;4;9.207;42;-11;10.913;13.5728;35.596;1.305;0.5802;68.345;2.4154;698.21
ENVI;2;4;9.207;42;-12;11.905;13.5719;35.5959;1.3112;0.5645;60.357;2.4144;718.51
ENVI;2;4;9.207;42;-13;12.897;13.5708;35.596;1.2875;0.5399;53.287;2.4138;722.08
ENVI;2;4;9.207;42;-14;13.89;13.5702;35.5961;1.2827;0.4922;45.999;2.413;715.98
ENVI;2;4;9.207;42;-15;14.882;13.5693;35.5959;1.2723;0.5546;41.042;2.4127;718.64
ENVI;2;4;9.207;42;-16;15.874;13.5673;35.5959;1.2708;0.5538;38.767;2.4118;699.4
ENVI;2;4;9.207;42;-17;16.866;13.5661;35.5958;1.2677;0.545;35.628;2.4108;702.47
ENVI;2;4;9.207;42;-18;17.858;13.5668;35.5957;1.2863;0.5524;32.363;2.4106;731.33
ENVI;2;4;9.207;42;-19;18.85;13.5657;35.5954;1.2871;0.544;29.362;2.4102;733.91
ENVI;2;4;9.207;42;-20;19.842;13.5657;35.5953;1.2829;0.5009;26.371;2.4101;738.28
ENVI;2;4;9.207;42;-21;20.834;13.5664;35.5957;1.3909;0.5296;22.991;2.4105;703.98
ENVI;2;4;9.207;42;-22;21.826;13.5664;35.5961;1.2961;0.5672;20.866;2.4103;690.04
ENVI;2;4;9.207;42;-23;22.818;13.566;35.5973;1.2749;0.5602;19.084;2.41;695.86
ENVI;2;4;9.207;42;-24;23.81;13.5641;35.5975;1.2788;0.5525;17.99;2.4095;710.07
ENVI;2;4;9.207;42;-25;24.802;13.5645;35.5972;1.3021;0.4979;17.661;2.4093;713.26
ENVI;2;4;9.207;42;-26;25.794;13.5607;35.5972;1.3254;0.4931;15.543;2.4106;718.73
ENVI;2;4;9.207;42;-27;26.786;13.5539;35.5973;1.3079;0.5432;13.774;2.4102;707.49
ENVI;2;4;9.207;42;-28;27.778;13.553;35.5973;1.2978;0.6507;12.532;2.4094;704.13
ENVI;2;4;9.207;42;-29;28.77;13.5536;35.5975;1.3065;0.5218;11.42;2.4086;713.1
ENVI;2;4;9.207;42;-30;29.762;13.5531;35.5975;1.2982;0.4887;10.601;2.4078;678.76
ENVI;2;4;9.207;42;-31;30.754;13.552;35.598;1.2896;0.5244;9.7944;2.4075;675.39
ENVI;2;4;9.207;42;-32;31.746;13.5528;35.5978;1.2733;0.5634;9.1285;2.4067;681.79
ENVI;2;4;9.207;42;-33;32.738;13.5529;35.5978;1.2547;0.5578;8.6417;2.4055;695.4
ENVI;2;4;9.207;42;-34;33.73;13.5526;35.5979;1.2595;0.5266;8.3305;2.4047;719.57
ENVI;2;4;9.207;42;-35;34.722;13.551;35.598;1.2779;0.4874;7.1587;2.4062;725.91
ENVI;2;4;9.207;42;-36;35.714;13.5475;35.5982;1.3868;0.5303;6.1261;2.4065;718.22
ENVI;2;4;9.207;42;-37;36.706;13.543;35.5983;1.4253;0.5498;5.7679;2.4052;711.3
ENVI;2;4;9.207;42;-38;37.698;13.5381;35.5987;1.4744;0.552;5.466;2.4045;697.93
ENVI;2;4;9.207;42;-39;38.69;13.5373;35.599;1.4029;0.5874;5.1037;2.4051;695.48
ENVI;2;4;9.207;42;-40;39.682;13.5371;35.5991;1.3759;0.5911;4.798;2.4054;702.61
ENVI;2;4;9.207;42;-41;40.674;13.537;35.5992;1.4045;0.5701;4.5254;2.4046;715.57
ENVI;2;4;9.207;42;-42;41.666;13.5379;35.6001;1.3617;0.5867;4.0854;2.4047;718.96
ENVI;2;4;9.207;42;-43;42.658;13.5381;35.6;1.3426;0.5206;3.3852;2.405;719.66
ENVI;2;4;9.207;42;-44;43.65;13.5378;35.6;1.2848;0.5684;3.0946;2.4044;693.18
ENVI;2;4;9.207;42;-45;44.642;13.5373;35.6002;1.3229;0.5811;2.9107;2.4037;684.91
ENVI;2;4;9.207;42;-46;45.633;13.5367;35.6004;1.3606;0.5678;2.7215;2.4029;702.93
ENVI;2;4;9.207;42;-47;46.626;13.536;35.6003;1.4666;0.5445;2.5192;2.4028;708.05
ENVI;2;4;9.207;42;-48;47.617;13.5329;35.6003;1.3776;0.567;2.2778;2.4023;703.04
ENVI;2;4;9.207;42;-49;48.609;13.5266;35.5997;1.3278;0.6562;2.0793;2.4012;717.8
ENVI;2;4;9.207;42;-50;49.601;13.5236;35.5997;1.33;0.6221;1.9177;2.4008;725.1
ENVI;2;4;9.207;42;-51;50.593;13.5241;35.5997;1.433;0.6059;1.777;2.4025;719.9
ENVI;2;4;9.207;42;-52;51.585;13.5253;35.6002;1.5318;0.5253;1.5021;2.403;699.96
ENVI;2;4;9.207;42;-53;52.577;13.5286;35.6022;1.3393;0.5806;1.3679;2.4023;704.64
ENVI;2;4;9.207;42;-54;53.569;13.5312;35.6034;1.2747;0.6226;1.2554;2.4024;715.09
ENVI;2;4;9.207;42;-55;54.561;13.5356;35.6067;1.2589;0.6238;1.1617;2.4013;722.31
ENVI;2;4;9.207;42;-56;55.552;13.5398;35.6148;1.2351;0.5892;1.0933;2.3998;720.73
ENVI;2;4;9.207;42;-57;56.544;13.5422;35.6193;1.3373;0.5782;1.0412;2.3982;705.13
ENVI;2;4;9.207;42;-58;57.536;13.5418;35.6202;1.2678;0.5753;0.96436;2.3944;707.24
ENVI;2;4;9.207;42;-59;58.528;13.5401;35.6221;1.2111;0.5685;0.80445;2.3895;710.2
ENVI;2;4;9.207;42;-60;59.52;13.538;35.6237;1.1928;0.5988;0.72012;2.3895;705.46
ENVI;2;4;9.207;42;-61;60.512;13.5372;35.6246;1.1783;0.6157;0.65728;2.3898;704.25
ENVI;2;4;9.207;42;-62;61.504;13.5366;35.6271;1.2016;0.6538;0.61391;2.3904;703.65
ENVI;2;4;9.207;42;-63;62.496;13.5382;35.6259;1.247;0.6543;0.57839;2.3894;699.95
ENVI;2;4;9.207;42;-64;63.487;13.5387;35.6228;1.2871;0.6034;0.55639;2.3871;697.92
ENVI;2;4;9.207;42;-65;64.479;13.5364;35.629;1.2494;0.5737;0.51509;2.3878;698.26
ENVI;2;4;9.207;42;-66;65.471;13.5424;35.6435;1.1084;0.5987;0.4652;2.3874;704.82
ENVI;2;4;9.207;42;-67;66.463;13.5362;35.6452;0.8228;0.5548;0.40125;2.38;716.05
ENVI;2;4;9.207;42;-68;67.454;13.5193;35.6659;0.8346;0.5672;0.34919;2.3789;714.75
ENVI;2;4;9.207;42;-69;68.447;13.5109;35.6669;0.7403;0.6531;0.32115;2.3762;713.38
ENVI;2;4;9.207;42;-70;69.438;13.5068;35.6672;0.7773;0.6524;0.29967;2.3671;706.1
ENVI;2;4;9.207;42;-71;70.43;13.5046;35.6688;0.7524;0.6679;0.2811;2.3621;711.56
ENVI;2;4;9.207;42;-72;71.422;13.4766;35.6786;0.6386;0.6932;0.25875;2.3567;720.41
ENVI;2;4;9.207;42;-73;72.414;13.4692;35.6797;0.5426;0.598;0.23963;2.3432;711.48
ENVI;2;4;9.207;42;-74;73.406;13.4713;35.6781;0.621;0.733;0.21454;2.3373;716.98
ENVI;2;4;9.207;42;-75;74.397;13.4708;35.679;0.6236;0.7218;0.18313;2.3336;716.88
ENVI;2;4;9.207;42;-76;75.389;13.4571;35.6827;0.5772;0.7357;0.16288;2.3317;711.23
ENVI;2;4;9.207;42;-77;76.381;13.4524;35.6838;0.4839;0.7833;0.14399;2.328;704.38
ENVI;2;4;9.207;42;-78;77.372;13.4513;35.6843;0.5062;0.8288;0.12968;2.3247;707.24
ENVI;2;4;9.207;42;-79;78.364;13.4586;35.6809;0.5057;0.9108;0.11477;2.323;712.1
ENVI;2;4;9.207;42;-80;79.356;13.4634;35.6793;0.541;0.7615;0.10412;2.3224;710.83
ENVI;2;4;9.207;42;-81;80.348;13.4546;35.6831;0.5677;0.7421;0.092995;2.3237;716.01
ENVI;2;4;9.207;42;-82;81.34;13.422;35.6984;0.4464;0.8242;0.07868;2.321;709.83
ENVI;2;4;9.207;42;-83;82.332;13.4197;35.6997;0.3074;0.8666;0.071707;2.3152;703.12
ENVI;2;4;9.207;42;-84;83.323;13.4219;35.6989;0.3191;0.89;0.065521;2.3105;704.87
ENVI;2;4;9.207;42;-85;84.315;13.4273;35.6964;0.3223;0.9172;0.054724;2.307;709.71
ENVI;2;4;9.207;42;-86;85.307;13.4211;35.6985;0.3005;0.71;0.042529;2.3006;723.55
ENVI;2;4;9.207;42;-87;86.298;13.4164;35.7008;0.3221;0.8326;0.032829;2.3009;708.26
ENVI;2;4;9.207;42;-88;87.29;13.4113;35.7029;0.3226;0.7656;0.025948;2.3011;707.69
ENVI;2;4;9.207;42;-89;88.282;13.4077;35.704;0.2736;0.8983;0.022674;2.2989;705.9
ENVI;2;4;9.207;42;-90;89.274;13.4078;35.704;0.2665;0.9262;0.017659;2.2959;706.57
ENVI;2;4;9.207;42;-91;90.265;13.4053;35.7044;0.2551;0.9314;0.013602;2.2933;718.67
ENVI;2;4;9.207;42;-92;91.257;13.4018;35.7059;0.2608;0.9834;0.0088648;2.2905;724.11
ENVI;2;4;9.207;42;-93;92.249;13.4019;35.7063;0.2611;0.8847;-0.0003389;2.2873;718.72
ENVI;2;4;9.207;42;-94;93.24;13.4042;35.7056;0.2363;0.854;3.24E-07;2.286;722.06
ENVI;2;4;9.207;42;-95;94.232;13.3978;35.7081;0.2192;0.8498;1.00E-12;2.2866;713.88
ENVI;2;4;9.207;42;-96;95.224;13.393;35.7099;0.1997;0.9413;1.00E-12;2.2857;708.24
ENVI;2;4;9.207;42;-97;96.215;13.3913;35.7105;0.1953;0.951;1.00E-12;2.2843;706.81
ENVI;2;4;9.207;42;-98;97.207;13.3925;35.7101;0.1899;0.9886;1.00E-12;2.2824;711.01
ENVI;2;4;9.207;42;-99;98.199;13.3929;35.7098;0.2074;0.9674;1.00E-12;2.2795;725.06
ENVI;2;4;9.207;42;-100;99.19;13.3965;35.7085;0.2192;0.6858;1.00E-12;2.2776;729.99
ENVI;2;4;9.207;42;-101;100.182;13.3924;35.7101;0.2132;0.7956;1.00E-12;2.2785;722.49
ENVI;2;4;9.207;42;-102;101.174;13.391;35.7105;0.2017;1.0098;1.00E-12;2.2779;715.53
ENVI;2;4;9.207;42;-103;102.165;13.3913;35.7104;0.1952;1.0143;1.00E-12;2.2775;710.67
ENVI;2;4;9.207;42;-104;103.157;13.3914;35.7104;0.1985;1.0021;1.00E-12;2.2764;713.78
ENVI;2;4;9.207;42;-105;104.149;13.3921;35.71;0.2027;0.8861;1.00E-12;2.2751;728.5
